count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
47419,2008,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,A637,"Hollin Lane, Calder Grove",430060,416300,53.64235584,-1.54679088,3.90,2.42,Counted,"Manual count",50,205,15122,44,1706,239,38,38,41,46,36,438,17515
77618,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Houndhill Lane","Queen's Ave",444000,420650,53.68046839,-1.33533465,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",30,179,10562,313,1660,271,18,34,37,46,61,467,13181
74949,2008,8,"Yorkshire and The Humber",88,Wakefield,A162,Major,"A645 Pontefract Road","A1 main route",448180,423380,53.70463623,-1.27163332,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,58,3895,11,839,135,30,62,17,91,139,474,5277
77652,2008,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"LA Boundary","Bridge Rd, Horbury",427000,417450,53.65285815,-1.59297525,3.80,2.36,Counted,"Manual count",29,113,8950,81,1423,131,34,37,19,30,25,276,10843
74948,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"A645 spur","A645 spur",448270,423200,53.70301021,-1.27029807,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",31,74,10301,182,1753,187,47,88,11,53,188,574,12884
74947,2008,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,Westgate,"Charlesworth Way",432700,420470,53.67967736,-1.50642267,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",29,63,11144,54,1614,181,21,19,5,13,18,257,13132
46008,2008,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,40,"LA Boundary",429500,423000,53.70260634,-1.55462681,2.40,1.49,Counted,"Manual count",0,496,91671,281,16256,3299,674,599,584,2622,2608,10386,119090
77617,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Wentworth Rd","Houndhill Lane",442500,419970,53.67448066,-1.35813531,2.10,1.30,Counted,"Manual count",143,196,15377,340,2700,241,61,59,33,45,26,465,19078
77651,2008,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Wood Lane",A6186,433260,416000,53.63946659,-1.49842198,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",42,82,6845,91,842,174,48,46,33,56,178,535,8395
74950,2008,8,"Yorkshire and The Humber",88,Wakefield,A162,Major,"A645 Pontefract Road","A1 main route",448400,423470,53.70542479,-1.26828697,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,16,3907,19,794,121,25,72,24,76,95,413,5149
74943,2008,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"A636 Charlesworth Way",A638,433090,420250,53.67767559,-1.50054198,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",70,79,15585,88,2120,240,24,41,5,11,31,352,18224
77653,2008,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A61,"B6389 Agbrigg Rd",434250,419630,53.67202869,-1.48305024,1.30,0.81,Counted,"Manual count",154,299,20028,515,3083,395,88,90,28,87,108,796,24721
74945,2008,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Charlesworth Way",Westgate,432770,420550,53.68039202,-1.50535455,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",19,60,10134,38,2104,278,41,50,14,15,43,441,12777
951549,2009,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,432610,416550,53.64445068,-1.50819526,,,Counted,"Manual count",35,23,4311,14,320,21,3,4,10,20,7,65,4733
47447,2008,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,A638,"B6133 Church Lane",436530,420000,53.67520029,-1.44849727,5.50,3.42,Counted,"Manual count",20,140,7864,176,1374,236,59,49,14,54,62,474,10028
60051,2008,8,"Yorkshire and The Humber",88,Wakefield,A6186,Major,A636,A61,433000,417060,53.64901011,-1.50224217,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",32,100,13516,113,1797,201,49,65,49,89,127,580,16106
60053,2008,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,A6186,A638,434000,419070,53.66701179,-1.48689533,3.20,1.99,Counted,"Manual count",97,111,11354,377,1308,110,19,11,11,38,16,205,13355
73659,2008,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"LA Boundary",A637,427240,413850,53.62048907,-1.58965816,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",18,66,10061,70,1769,395,46,86,14,26,41,608,12574
60052,2008,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"M1 jn39",A6186,432000,417650,53.65437485,-1.51730931,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",68,158,25653,80,3033,414,73,212,85,175,122,1081,30005
74944,2008,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"A636 Denby Dale Road",A638,432850,420300,53.67814006,-1.50416981,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",18,34,8777,62,1173,125,26,18,5,13,5,192,10238
56617,2008,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Bridge Street","Ings Road/Kirkgate inersection",433770,420130,53.67655371,-1.49026124,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",98,558,43069,931,7262,1033,148,186,47,76,188,1678,53498
74008,2008,8,"Yorkshire and The Humber",88,Wakefield,A162,Major,A645,"LA Boundary",448334,423901,53.70930445,-1.26921959,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,257,34823,135,7141,1599,286,413,484,1599,3869,8250,50606
81550,2008,8,"Yorkshire and The Humber",88,Wakefield,A1(T),Major,A1(M),A639,449700,416000,53.63816727,-1.24978890,7.80,4.85,Estimated,"Estimated using previous year's AADF on this link",0,310,36811,152,9529,2260,383,466,814,3629,4037,11589,58391
27438,2008,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A6539/A656,A6032,443470,425000,53.71960831,-1.34274946,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",47,60,12281,131,1991,261,84,54,10,38,32,479,14942
7407,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"A645 spur","Trundles Lane",450030,423800,53.70823732,-1.24354396,2.90,1.80,Counted,"Manual count",44,57,8298,132,1439,110,40,65,38,117,113,483,10409
7375,2008,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A645,A628,445460,421000,53.68348937,-1.31318141,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",62,228,14143,75,1892,253,48,40,12,41,36,430,16768
73701,2008,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A6032,"Green St",442900,426140,53.72990109,-1.35122879,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",99,118,10933,162,2728,375,75,93,12,22,49,626,14567
80615,2008,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"STUART ROAD",A645,444710,422710,53.69892252,-1.32429010,2.00,1.24,Counted,"Manual count",39,74,23570,278,3403,329,60,41,53,144,112,739,28064
80708,2008,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A655,A6539/A639,442430,424420,53.71448092,-1.35858742,1.80,1.12,Counted,"Manual count",110,117,11634,163,1714,154,20,19,17,26,8,244,13872
81551,2008,8,"Yorkshire and The Humber",88,Wakefield,A162,Major,A1(M),M62,448560,421710,53.68959220,-1.26613851,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",0,88,6991,35,1610,368,73,147,78,335,571,1572,10296
27433,2008,8,"Yorkshire and The Humber",88,Wakefield,A650,Major,A61,"A638 Quebec Street",433000,421028,53.68467376,-1.50182193,1.70,1.06,Counted,"Manual count",35,57,5252,90,586,58,3,2,4,4,2,73,6058
7396,2008,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,A628,A645,440000,417650,53.65382603,-1.39627446,7.30,4.54,Counted,"Manual count",15,188,11336,158,1928,238,49,76,23,72,42,500,14110
81552,2008,8,"Yorkshire and The Humber",88,Wakefield,A1(M),Major,M62,A1(T),448330,421490,53.68763626,-1.26965527,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",0,163,46902,425,9547,1924,303,289,627,3571,4461,11175,68212
27388,2008,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,A638,"Castlegate Drive",445100,420000,53.67453299,-1.31877661,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",28,114,7910,76,1270,166,31,18,16,35,33,299,9669
77650,2008,8,"Yorkshire and The Humber",88,Wakefield,A636,Major,"Hollin Lane",M1,430800,416960,53.64824498,-1.53553299,0.80,0.50,Estimated,"Estimated from nearby links",56,228,16786,50,1893,265,42,42,45,51,40,485,19442
77593,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Trundles Lane","LA Boundary",451500,423710,53.70728585,-1.22129124,0.70,0.43,Estimated,"Estimated from nearby links",40,52,7552,120,1310,101,37,59,34,107,103,441,9475
73662,2017,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,M1,"LA Boundary",428000,421660,53.69064486,-1.57746788,3.20,1.99,Counted,"Dependent on a neighbouring counted link",36,127,21213,322,3658,386,89,126,77,249,211,1140,26461
56056,2008,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,33,"LA Boundary",449200,422160,53.69357677,-1.25637672,4.50,2.80,Counted,"Manual count",0,183,38764,143,8220,1888,415,410,461,4837,4521,12532,59842
81553,2008,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,"Junction 32","A1(M) junction",445300,423950,53.71001625,-1.31517368,2.80,1.74,Estimated,"Estimated using previous year's AADF on this link",0,299,47997,305,12116,2460,700,463,692,3731,6888,14934,75651
27419,2008,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,A61,"Moorhouse Grove, Bottom Boat",435000,424200,53.71305311,-1.47118415,5.10,3.17,Counted,"Manual count",38,92,11514,113,1703,131,33,32,28,23,30,277,13699
27437,2008,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,M62,A639,440500,424220,53.71283630,-1.38785458,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",103,148,12395,169,3023,479,110,67,32,115,70,873,16608
930769,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,444460,425130,53.72069349,-1.32772986,,,Counted,"Manual count",36,56,3818,23,515,19,3,0,0,2,0,24,4436
27424,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,A639,"A645 spur",448100,423100,53.70212712,-1.27288844,3.30,2.05,Counted,"Manual count",60,135,12163,133,1848,165,29,34,32,61,69,390,14669
7419,2008,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,A639,A6032,441400,425000,53.71977618,-1.37411537,1.90,1.18,Counted,"Manual count",94,124,11582,222,1889,171,46,71,13,32,30,363,14180
77590,2008,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,"Castlegate Drive",A639,445330,420400,53.67810814,-1.31523699,0.70,0.43,Estimated,"Estimated from nearby links",31,126,8780,85,1410,184,34,20,18,40,37,333,10734
77592,2008,8,"Yorkshire and The Humber",88,Wakefield,A645,Major,"Queen's Ave",A639,445070,421500,53.68801681,-1.31901334,0.90,0.56,Estimated,"Estimated from nearby links",33,198,11723,348,1842,301,20,37,40,51,68,517,14628
77656,2008,8,"Yorkshire and The Humber",88,Wakefield,A642,Major,"Moorhouse Grove, Bottom Boat",M62,435830,425750,53.72692787,-1.45843038,0.80,0.50,Estimated,"Estimated from nearby links",35,83,10478,102,1549,119,31,29,25,21,27,252,12464
930761,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,449650,423510,53.70566719,-1.24934663,,,Counted,"Manual count",51,33,3502,28,493,34,3,5,1,0,0,43,4099
930759,2008,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,431930,420860,53.68323005,-1.51803944,,,Counted,"Manual count",59,50,3855,79,512,35,0,0,0,0,0,35,4531
930760,2008,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,442620,425180,53.72129598,-1.35560442,,,Counted,"Manual count",103,40,4613,79,575,25,2,1,0,0,2,30,5337
7399,2008,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A656,M62,444050,424300,53.71326857,-1.33406034,1.20,0.75,Counted,"Manual count",64,115,18640,255,2904,219,83,44,25,73,55,499,22413
77591,2008,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A1,"Brockadale Ave",445570,420500,53.67898607,-1.31158933,0.60,0.37,Estimated,"Estimated from nearby links",24,46,5125,57,653,61,7,5,9,16,19,117,5998
81554,2008,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,"A1(M) junction","Junction 34",447680,423370,53.70459214,-1.27920833,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",0,171,37640,454,9422,2070,464,516,517,3841,4836,12244,59931
73662,2008,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,M1,"LA Boundary",428000,421660,53.69064486,-1.57746788,3.20,1.99,Counted,"Dependent on a neighbouring counted link",41,116,19268,403,3470,270,146,77,76,274,266,1109,24366
26056,2008,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,31,32,442300,423400,53.70532416,-1.36069595,4.30,2.67,Estimated,"Estimated using previous year's AADF on this link",0,325,54260,309,12097,3097,703,547,594,3391,6216,14548,81539
77594,2008,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,"Green St","LA Boundary",442750,426360,53.73189062,-1.35347191,0.20,0.12,Estimated,"Estimated from nearby links",13,267,7992,83,1517,112,48,89,24,88,46,407,10266
930762,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,441920,419770,53.67272985,-1.36694136,,,Counted,"Manual count",73,13,1199,81,234,8,0,1,0,0,0,9,1536
930764,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,433890,418680,53.66351367,-1.48860249,,,Counted,"Manual count",11,4,2328,5,215,6,1,0,0,0,0,7,2559
16578,2008,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"A650 Bradford Road","A650 Roundabout",432770,422000,53.69342431,-1.50520187,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",58,357,25291,195,3894,456,87,56,28,46,97,770,30507
77594,2015,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,"Green St","LA Boundary",442750,426360,53.73189062,-1.35347191,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",16,165,6478,30,1718,101,48,26,11,58,62,305,8697
81556,2008,8,"Yorkshire and The Humber",88,Wakefield,A1(M),Major,M62,"LA Boundary",446980,425700,53.72559606,-1.28945852,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",0,100,32660,215,7512,1734,418,346,511,2545,4651,10205,50692
930763,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,439430,422540,53.69781881,-1.40427858,,,Counted,"Manual count",18,7,1720,30,140,13,2,1,0,0,0,16,1913
930766,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,433780,423960,53.71097617,-1.48969394,,,Counted,"Manual count",37,37,3548,36,379,18,6,5,0,2,0,31,4031
73010,2008,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,"LA Boundary",B6422,442710,412000,53.60283220,-1.35604812,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",13,97,9201,208,1884,226,42,73,18,38,30,427,11817
954372,2009,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,438740,411770,53.60107265,-1.41606688,,,Counted,"Manual count",13,44,3641,21,606,45,10,38,10,20,57,180,4492
74946,2008,8,"Yorkshire and The Humber",88,Wakefield,A638,Major,"Ings Road","Quebec Street",432670,420580,53.68066789,-1.50686529,0.10,0.06,Estimated,"Estimated from nearby links",73,435,29090,645,4607,471,77,95,34,46,82,805,35582
962792,2008,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,438000,424000,53.71104646,-1.42575730,,,Counted,"Manual count",73,76,5568,77,753,47,8,7,15,4,1,82,6556
962798,2008,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,429100,420000,53.67566513,-1.56096602,,,Counted,"Manual count",9,10,2319,17,313,19,2,0,2,0,0,23,2682
930765,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,431720,423150,53.70382485,-1.52098537,,,Counted,"Manual count",49,60,6367,68,607,39,2,2,0,0,0,43,7145
930767,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,440900,424160,53.71226595,-1.38180239,,,Counted,"Manual count",35,19,1457,2,281,10,0,0,0,0,0,10,1769
16008,2008,8,"Yorkshire and The Humber",88,Wakefield,M1,Major,39,40,430500,419000,53.66659776,-1.53987171,4.20,2.61,Counted,"Manual count",0,270,77991,297,14592,3542,480,440,849,3072,1962,10345,103495
26605,2008,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"A638 intersection",A642,433550,421000,53.68438719,-1.49349773,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",21,192,17062,163,2061,274,58,249,76,62,47,766,20244
73699,2008,8,"Yorkshire and The Humber",88,Wakefield,M62,Major,"LA Boundary",31,438600,424140,53.71226084,-1.41665009,2.70,1.68,Counted,"Dependent on a neighbouring counted link",0,376,65635,291,14289,2754,475,712,836,5304,5059,15140,95731
968242,2008,8,"Yorkshire and The Humber",88,Wakefield,C,Minor,,,446000,423000,53.70141713,-1.30471010,,,Counted,"Manual count",24,41,4356,43,601,35,1,6,2,2,2,48,5089
73660,2008,8,"Yorkshire and The Humber",88,Wakefield,A637,Major,A636,"LA Boundary",426800,414680,53.62797171,-1.59623877,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",10,66,8547,35,1915,98,36,9,10,48,21,222,10785
73700,2008,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,"LA Boundary",A6032,441027,425708,53.72616873,-1.37967373,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",66,209,9198,92,1370,105,23,23,10,16,17,194,11063
949792,2008,8,"Yorkshire and The Humber",88,Wakefield,B6421,Minor,,,441861,424125,53.71187541,-1.36724798,,,Counted,"Manual count",69,55,5462,112,854,39,17,9,6,7,5,83,6566
949810,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,443240,424785,53.71769505,-1.34626450,,,Counted,"Manual count",0,0,303,1,20,0,0,0,0,0,0,0,324
949807,2009,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,448233,413887,53.61931364,-1.27230117,,,Counted,"Manual count",43,9,769,4,116,0,0,0,0,0,0,0,897
951549,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,432610,416550,53.64445068,-1.50819526,,,Counted,"Manual count",27,26,4464,6,313,40,8,3,7,31,13,102,4911
949828,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,440707,424150,53.71219112,-1.38472765,,,Counted,"Manual count",3,4,374,2,65,1,0,0,0,0,0,1,446
7399,2007,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A656,M62,444050,424300,53.71326857,-1.33406034,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",36,98,16110,211,2979,440,97,99,19,44,62,761,20159
969229,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,434140,412930,53.61181742,-1.48544826,,,Counted,"Manual count",2,10,2383,25,322,27,3,3,8,1,1,43,2783
954372,2008,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,438740,411770,53.60107265,-1.41606688,,,Counted,"Manual count",5,44,3558,17,676,50,2,33,11,29,79,204,4499
949821,2009,8,"Yorkshire and The Humber",88,Wakefield,U,Minor,,,427570,421797,53.69189897,-1.58396712,,,Counted,"Manual count",32,8,616,2,121,5,0,0,0,0,0,5,752
27388,2007,8,"Yorkshire and The Humber",88,Wakefield,A628,Major,A638,"Castlegate Drive",445100,420000,53.67453299,-1.31877661,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",28,114,8214,69,1270,177,29,18,19,39,33,315,9982
27437,2007,8,"Yorkshire and The Humber",88,Wakefield,A655,Major,M62,A639,440500,424220,53.71283630,-1.38785458,1.90,1.18,Counted,"Manual count",91,155,12674,195,2961,480,98,63,37,133,73,884,16869
47426,2007,8,"Yorkshire and The Humber",88,Wakefield,A639,Major,A6032,A655,441200,425000,53.71979196,-1.37714591,0.80,0.50,Counted,"Manual count",51,114,8025,75,1313,182,31,41,18,72,21,365,9892
27438,2007,8,"Yorkshire and The Humber",88,Wakefield,A656,Major,A6539/A656,A6032,443470,425000,53.71960831,-1.34274946,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",42,62,12558,150,1951,262,75,52,11,43,32,475,15196
56617,2007,8,"Yorkshire and The Humber",88,Wakefield,A61,Major,"Bridge Street","Ings Road/Kirkgate inersection",433770,420130,53.67655371,-1.49026124,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",88,599,43903,922,6936,1076,137,182,53,86,192,1726,54086
